OSHPD_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
306344153,ELICA HEALTH CENTERS,550000706,Parent Facility,3701 J ST,SACRAMENTO,95816,34,SACRAMENTO,Not Applicable,,Open,2008-04-01,Clinic,Community Clinic,38.57057000,-121.45683000
306344157,ELICA HEALTH CENTERS,550000763,Parent Facility,155 15TH ST,WEST SACRAMENTO,95691,57,YOLO,Not Applicable,,Open,2008-06-30,Clinic,Community Clinic,38.57106000,-121.52586000
306344158,SUNSET DIALYSIS CENTER,550000832,Parent Facility,3071 GOLD CANAL DR,RANCHO CORDOVA,95670,34,SACRAMENTO,Not Applicable,,Open,2008-11-19,Clinic,Chronic Dialysis Clinic,38.59174000,-121.26860000
306344160,WEST ELK GROVE DIALYSIS,550000762,Parent Facility,2208 KAUSEN DR,ELK GROVE,95758,34,SACRAMENTO,Not Applicable,,Open,2008-05-20,Clinic,Chronic Dialysis Clinic,38.42840000,-121.48308000
306344163,WELLSPACE HEALTH OAK PARK COMMUNITY HEALTH CENTER,550001135,Parent Facility,3415 M L KING BLVD,SACRAMENTO,95817,34,SACRAMENTO,Not Applicable,,Open,2009-09-02,Clinic,Community Clinic,38.54372000,-121.46469000
306344164,WELLSPACE SOUTH VALLEY COMMUNITY HEALTH CENTER,550001216,Parent Facility,8233 E STOCKTON BLVD,SACRAMENTO,95828,34,SACRAMENTO,Not Applicable,,Open,2010-02-09,Clinic,Community Clinic,38.45925000,-121.41005000
306344165,"THE BIRTH CENTER, A NURSING CORPORATION",030000708,Parent Facility,5440 LAUREL HILLS DR,SACRAMENTO,95841,34,SACRAMENTO,Not Applicable,,Open,2010-03-04,Clinic,Alternative Birthing Center,38.66168560,-121.33800050
306344171,CALVINE DIALYSIS,550001442,Parent Facility,8243 E STOCKTON BLVD,SACRAMENTO,95828,34,SACRAMENTO,Not Applicable,,Open,2011-11-10,Clinic,Chronic Dialysis Clinic,38.45913000,-121.40970000
306344177,WELLSPACE HEALTH NORTH HIGHLANDS COMMUNITY HEALTH CENTER,550001781,Parent Facility,6015 WATT AVE,NORTH HIGHLANDS,95660,34,SACRAMENTO,Not Applicable,,Open,2011-11-28,Clinic,Community Clinic,38.67650000,-121.38291000
306344179,RAI-MACK ROAD-SACRAMENTO,550001855,Parent Facility,4660 MACK RD,SACRAMENTO,95823,34,SACRAMENTO,Not Applicable,,Open,2012-02-29,Clinic,Chronic Dialysis Clinic,38.47420000,-121.44688000
306344180,SACRAMENTO COMMUNITY CLINIC - ASSEMBLY COURT,550001853,Parent Facility,5524 ASSEMBLY CT,SACRAMENTO,95823,34,SACRAMENTO,Not Applicable,,Open,2012-02-28,Clinic,Community Clinic,38.49356000,-121.43954000
306344186,NORTH SACRAMENTO DIALYSIS,550002055,Parent Facility,251 LATHROP WAY,SACRAMENTO,95815,34,SACRAMENTO,Not Applicable,,Open,2012-09-24,Clinic,Chronic Dialysis Clinic,38.59545060,-121.45976870
306344187,ALTERNATIVES PREGNANCY RESOURCE CENTER,550000728,Parent Facility,1111 HOWE AVE,SACRAMENTO,95825,34,SACRAMENTO,Not Applicable,,Open,2012-09-12,Clinic,Free Clinic,38.58616000,-121.41551000
306344189,WELLSPACE HEALTH RANCHO CORDOVA COMMUNITY HEALTH CENTER,550002107,Parent Facility,10423 OLD PLACERVILLE RD,SACRAMENTO,95827,34,SACRAMENTO,Not Applicable,,Open,2014-10-21,Clinic,Community Clinic,38.57035000,-121.30682000
306344190,WELLSPACE HEALTH SOUTH VALLEY COMMUNITY DENTAL CENTER,550002152,Parent Facility,8231 E STOCKTON BLVD,SACRAMENTO,95828,34,SACRAMENTO,Not Applicable,,Open,2012-11-29,Clinic,Community Clinic,38.45956000,-121.41070000
306344197,SATELLITE DIALYSIS,550002431,Parent Facility,646 N MARKET BLVD,SACRAMENTO,95834,34,SACRAMENTO,Not Applicable,,Open,2013-10-10,Clinic,Chronic Dialysis Clinic,38.64692420,-121.47761680
306344198,SACRAMENTO COMMUNITY CLINIC - DEL PASO DENTAL,550002436,Parent Facility,2138 DEL PASO BLVD,SACRAMENTO,95815,34,SACRAMENTO,Not Applicable,,Open,2013-10-04,Clinic,Community Clinic,38.60991830,-121.45110060
306344200,NORTH HIGHLANDS DIALYSIS CENTER,110000472,Parent Facility,4612 ROSEVILLE RD,NORTH HIGHLANDS,95660,34,SACRAMENTO,Not Applicable,,Open,2013-10-08,Clinic,Chronic Dialysis Clinic,38.65368000,-121.38840000
306344201,DCI - MEADOWVIEW DIALYSIS CLINIC,550002549,Parent Facility,1545 MEADOWVIEW RD,SACRAMENTO,95832,34,SACRAMENTO,Not Applicable,,Open,2014-01-27,Clinic,Chronic Dialysis Clinic,38.48132440,-121.50075320
306344209,WELLSPACE HEALTH SAN JUAN COMMUNITY HEALTH CENTER,550002831,Parent Facility,5959 GREENBACK LN,CITRUS HEIGHTS,95621,34,SACRAMENTO,Not Applicable,,Open,2014-10-08,Clinic,Community Clinic,38.68050000,-121.32248000
306344212,SACRAMENTO COMMUNITY CLINIC - EXPLORER,550003259,Parent Facility,3030 EXPLORER DR,SACRAMENTO,95827,34,SACRAMENTO,Not Applicable,,Open,2015-10-20,Clinic,Community Clinic,38.56348000,-121.33269000
306344220,CARES COMMUNITY HEALTH - MOBILE DENTAL VAN,550003305,Parent Facility,1500 21ST ST,SACRAMENTO,95811,34,SACRAMENTO,Not Applicable,,Open,2015-12-22,Clinic,Community Clinic,38.57049000,-121.48116000
306344221,WELLSPACE HEALTH HEALTH CARE FOR WOMEN COMMUNITY HEALTH CENTER,550003269,Parent Facility,7601 HOSPITAL DR,SACRAMENTO,95823,34,SACRAMENTO,Not Applicable,,Open,2015-10-22,Clinic,Community Clinic,38.46426000,-121.41597000
306344224,ELICA HEALTH CENTERS HEALTH ON WHEELS,550003046,Parent Facility,3701 J ST,SACRAMENTO,95816,34,SACRAMENTO,Not Applicable,,Open,2016-04-12,Clinic,Community Clinic,38.57057000,-121.45683000
306344229,WELLSPACE HEALTH ALHAMBRA COMMUNITY HEALTH CENTER,550003651,Parent Facility,2425 ALHAMBRA BLVD,SACRAMENTO,95817,34,SACRAMENTO,Not Applicable,,Open,2013-09-20,Clinic,Community Clinic,38.55638000,-121.47231000
306344230,DEER PARK DIALYSIS,550003667,Parent Facility,4401 MACK RD,SACRAMENTO,95823,34,SACRAMENTO,Not Applicable,,Open,2016-09-27,Clinic,Chronic Dialysis Clinic,38.47443000,-121.45240000
306344231,PEACH TREE NORTH SACRAMENTO,550003609,Parent Facility,3810 ROSIN CT,SACRAMENTO,95834,34,SACRAMENTO,Not Applicable,,Open,2016-07-28,Clinic,Community Clinic,38.63775000,-121.47546000
306344233,SACRAMENTO LIFE CENTER MOBILE CLINIC #2,550002634,Parent Facility,2316 BELL EXECUTIVE LANE,SACRAMENTO,95825,34,SACRAMENTO,Not Applicable,,Open,2016-09-26,Clinic,Community Clinic,38.59719000,-121.40969000
306344234,SACRAMENTO LIFE CENTER,030000651,Parent Facility,2316 BELL EXECUTIVE LN,SACRAMENTO,95825,34,SACRAMENTO,Not Applicable,,Open,2016-09-26,Clinic,Community Clinic,38.59719000,-121.40969000
306344236,BROADWAY DIALYSIS,550003576,Parent Facility,2624 STOCKTON BLVD,SACRAMENTO,95817,34,SACRAMENTO,Not Applicable,,Open,2017-01-11,Clinic,Chronic Dialysis Clinic,38.55153000,-121.45565000
306351812,SAN BENITO HEALTH FOUNDATION,070000136,Parent Facility,351 FELICE DR,HOLLISTER,95023,35,SAN BENITO,Not Applicable,,Open,1979-04-03,Clinic,Community Clinic,36.85309000,-121.41700000
306354002,HOLLISTER PREGNANCY CENTER,550000040,Parent Facility,483 5TH ST,HOLLISTER,95023,35,SAN BENITO,Not Applicable,,Open,2005-06-30,Clinic,Community Clinic,36.85148000,-121.40542000
306360016,LOMA LINDA UNIVERSITY KIDNEY CENTER,240000011,Parent Facility,11375 ANDERSON ST,LOMA LINDA,92354,36,SAN BERNARDINO,Not Applicable,,Open,1977-12-19,Clinic,Chronic Dialysis Clinic,34.04680700,-117.26045600
306360029,UPLAND DIALYSIS,240000013,Parent Facility,600 N 13TH AVE,UPLAND,91786,36,SAN BERNARDINO,Not Applicable,,Open,1978-04-28,Clinic,Chronic Dialysis Clinic,34.10076000,-117.63353000
306360055,VICTOR VALLEY DIALYSIS,240000022,Parent Facility,16049 KAMANA RD,APPLE VALLEY,92307,36,SAN BERNARDINO,Not Applicable,,Open,1980-07-30,Clinic,Chronic Dialysis Clinic,34.54290000,-117.27125000
306360083,RAI - NORTH WATERMAN - SAN BERNARDINO,240000030,Parent Facility,1500 N WATERMAN AVE,SAN BERNARDINO,92404,36,SAN BERNARDINO,Not Applicable,,Open,1981-11-15,Clinic,Chronic Dialysis Clinic,34.12686000,-117.27881000
306360209,BLOOMINGTON COMMUNITY HEALTH CENTER,240000086,Parent Facility,18601 VALLEY BLVD,BLOOMINGTON,92316,36,SAN BERNARDINO,Not Applicable,,Open,1985-09-01,Clinic,Community Clinic,34.07045000,-117.39815000
306360900,VISTA DEL SOL DIALYSIS,550003822,Parent Facility,15002 AMARGOSA RD,VICTORVILLE,92394,36,SAN BERNARDINO,Not Applicable,,Open,2017-02-21,Clinic,Chronic Dialysis Clinic,34.52395000,-117.33038000
306364023,LOMA LINDA AMBULATORY SURGICAL CENTER,240000308,Parent Facility,11332 MOUNTAIN VIEW AVE,LOMA LINDA,92354,36,SAN BERNARDINO,Not Applicable,,Open,1987-07-01,Clinic,Surgical Clinic,34.04769000,-117.24366000
306364037,PLANNED PARENTHOOD/ORANGE-SAN BERNARDINO COUNTIES,240000321,Parent Facility,918 W FOOTHILL BLVD,UPLAND,91786,36,SAN BERNARDINO,Not Applicable,,Open,1989-05-01,Clinic,Community Clinic,34.10629190,-117.66360650
306364077,DESERT CITIES DIALYSIS,240000431,Parent Facility,12675 HESPERIA RD,VICTORVILLE,92395,36,SAN BERNARDINO,Not Applicable,,Open,1991-07-29,Clinic,Chronic Dialysis Clinic,34.48141000,-117.29062000
306364100,RAI - INDIANA COURT- REDLANDS,240000470,Parent Facility,1210 INDIANA CT,REDLANDS,92374,36,SAN BERNARDINO,Not Applicable,,Open,1992-10-01,Clinic,Chronic Dialysis Clinic,34.06807000,-117.20574000
306364122,REDLANDS DENTAL SURGERY CENTER,240000513,Parent Facility,1180 NEVADA ST,REDLANDS,92374,36,SAN BERNARDINO,Not Applicable,,Open,1993-07-26,Clinic,Surgical Clinic,34.06801000,-117.21742000
306364124,CHINO DIALYSIS,240000523,Parent Facility,4445 RIVERSIDE DR,CHINO,91710,36,SAN BERNARDINO,Not Applicable,,Open,1993-11-02,Clinic,Chronic Dialysis Clinic,34.01891000,-117.70788000
306364125,PACIFIC EYE INSTITUTE,240000525,Parent Facility,555 N 13TH AVE,UPLAND,91786,36,SAN BERNARDINO,Not Applicable,,Open,1993-10-04,Clinic,Surgical Clinic,34.10050000,-117.63356000
306364196,SAC HEALTH SYSTEMS NORTON,240000666,Parent Facility,1454 E 2ND ST,SAN BERNARDINO,92408,36,SAN BERNARDINO,Not Applicable,,Open,1996-09-20,Clinic,Community Clinic,34.10357000,-117.25643000
306364198,RAI - WEST C -  COLTON,240000703,Parent Facility,1275 W C ST,COLTON,92324,36,SAN BERNARDINO,Not Applicable,,Open,1997-10-08,Clinic,Chronic Dialysis Clinic,34.07413000,-117.34632000
306364208,DESERT CITIES DIALYSIS OF BARSTOW,240000702,Parent Facility,655 S 7TH AVE,BARSTOW,92311,36,SAN BERNARDINO,Not Applicable,,Open,1997-10-21,Clinic,Chronic Dialysis Clinic,34.89148000,-117.01959000
306364223,SAC HEALTH SYSTEM ARROWHEAD,240000816,Parent Facility,1293 N D ST,SAN BERNARDINO,92405,36,SAN BERNARDINO,Not Applicable,,Open,2000-11-30,Clinic,Community Clinic,34.12311000,-117.29190000
306364240,FMC DIALYSIS SERVICES RANCHO CUCAMONGA,240000754,Parent Facility,10532 ACACIA ST,RANCHO CUCAMONGA,91730,36,SAN BERNARDINO,Not Applicable,,Open,1999-12-20,Clinic,Chronic Dialysis Clinic,34.09003000,-117.57546000
306364241,RAI - NORTH RIVERSIDE - RIALTO,240000759,Parent Facility,1850 N RIVERSIDE AVE,RIALTO,92376,36,SAN BERNARDINO,Not Applicable,,Open,2000-05-04,Clinic,Chronic Dialysis Clinic,34.13291000,-117.37047000
306364243,PLANNED PARENTHOOD - ORANGE AND SAN BERNARDINO CO. INC,240000770,Parent Facility,1873 COMMERCENTER W,SAN BERNARDINO,92408,36,SAN BERNARDINO,Not Applicable,,Open,2000-08-24,Clinic,Community Clinic,34.06782000,-117.28612000
306364248,CHINO HILLS PRIMARY CARE CENTER,240000815,Parent Facility,2140 GRAND AVE,CHINO HILLS,91709,36,SAN BERNARDINO,Not Applicable,,Open,2000-12-07,Clinic,Community Clinic,33.99657000,-117.75761000
306364258,FMC DIALYSIS SERVICES OF SAN BERNARDINO,240000835,Parent Facility,636 E BRIER DR,SAN BERNARDINO,92408,36,SAN BERNARDINO,Not Applicable,,Open,2001-12-04,Clinic,Chronic Dialysis Clinic,34.07053000,-117.27153000
306364259,"HIGH DESERT PREGNANCY CLINIC, INC.",240000674,Parent Facility,56659 29 PALMS HWY,YUCCA VALLEY,92284,36,SAN BERNARDINO,Not Applicable,,Open,2001-01-01,Clinic,Community Clinic,34.12060000,-116.42828000
306364261,WHITNEY YOUNG FAMILY HEALTH CLINIC,240000839,Parent Facility,1755 MAPLE ST,SAN BERNARDINO,92411,36,SAN BERNARDINO,Not Applicable,,Open,2002-07-18,Clinic,Community Clinic,34.11433000,-117.32505000
306364298,AHF HEALTHCARE CENTER - UPLAND,240000875,Parent Facility,8263 GROVE AVE,RANCHO CUCAMONGA,91730,36,SAN BERNARDINO,Not Applicable,,Open,2004-07-27,Clinic,Community Clinic,34.10424000,-117.62851000
306364300,WELL OF HEALING MOBILE MEDICAL CLINIC,240000877,Parent Facility,7623 EAST AVE,FONTANA,92336,36,SAN BERNARDINO,Not Applicable,,Open,2004-10-14,Clinic,Community Clinic,34.11524730,-117.51393020
306364308,CITRUS VALLEY DIALYSIS,550000010,Parent Facility,894 HARDT ST,SAN BERNARDINO,92408,36,SAN BERNARDINO,Not Applicable,,Open,2005-01-14,Clinic,Chronic Dialysis Clinic,34.07286690,-117.26669010
306364311,PREGNANCY COUNSELING CENTER,240000750,Parent Facility,114 E AIRPORT DR,SAN BERNARDINO,92408,36,SAN BERNARDINO,Not Applicable,,Open,2004-09-05,Clinic,Community Clinic,34.06748490,-117.28559650
306364314,ONTARIO DIALYSIS,550000080,Parent Facility,1950 GROVE AVE,ONTARIO,91761,36,SAN BERNARDINO,Not Applicable,,Open,2005-08-04,Clinic,Chronic Dialysis Clinic,34.03800000,-117.62853000
306364345,YUCAIPA DIALYSIS CENTER,550000524,Parent Facility,33487 YUCAIPA BLVD,YUCAIPA,92399,36,SAN BERNARDINO,Not Applicable,,Open,2007-05-17,Clinic,Chronic Dialysis Clinic,34.03381000,-117.07423000
306364355,CHINO HILLS PRIMARY CARE CENTER,550000559,Parent Facility,3110 CHINO AVE,CHINO HILLS,91709,36,SAN BERNARDINO,Not Applicable,,Open,2007-08-02,Clinic,Community Clinic,34.01073000,-117.73789000
306364366,INLAND FAMILY COMMUNITY HEALTH CENTER,240000508,Parent Facility,665 N D ST,SAN BERNARDINO,92401,36,SAN BERNARDINO,Not Applicable,,Open,2008-02-07,Clinic,Community Clinic,34.11154000,-117.29187000
306364367,"ONTARIO DIALYSIS CENTER, INC.",550000687,Parent Facility,1001 W 6TH ST,ONTARIO,91762,36,SAN BERNARDINO,Not Applicable,,Open,2007-11-02,Clinic,Chronic Dialysis Clinic,34.08511000,-117.66784000
306364375,DIALYSIS CENTER OF ONTARIO,550000815,Parent Facility,2850 INLAND EMPIRE BLVD,ONTARIO,91764,36,SAN BERNARDINO,Not Applicable,,Open,2008-09-30,Clinic,Chronic Dialysis Clinic,34.06927810,-117.59123040
306364382,"H STREET CLINIC, LLC",550000837,Parent Facility,1329 N H ST,SAN BERNARDINO,92405,36,SAN BERNARDINO,Not Applicable,,Open,2008-12-09,Clinic,Community Clinic,34.12385150,-117.30052130
306364391,HESPERIA DIAYSIS CENTER,550001093,Parent Facility,14135 MAIN ST,HESPERIA,92345,36,SAN BERNARDINO,Not Applicable,,Open,2009-06-01,Clinic,Chronic Dialysis Clinic,34.42670000,-117.35423000
306364392,FRESENIUS MEDICAL CARE OF LOMA LINDA,550000894,Parent Facility,269 E CAROLINE ST,SAN BERNARDINO,92408,36,SAN BERNARDINO,Not Applicable,,Open,2009-12-10,Clinic,Chronic Dialysis Clinic,34.06143000,-117.27921000
306364396,RAI - JUNIPER AVE - FONTANA,550001007,Parent Facility,10557 JUNIPER AVE,FONTANA,92337,36,SAN BERNARDINO,Not Applicable,,Open,2009-10-20,Clinic,Chronic Dialysis Clinic,34.06178840,-117.43883700
306364401,MOUNTAIN VISTA DIALYSIS CENTER,240000530,Parent Facility,4041 UNIVERSITY PARKWAY,SAN BERNARDINO,92407,36,SAN BERNARDINO,Not Applicable,,Open,2010-02-10,Clinic,Chronic Dialysis Clinic,34.16515640,-117.33279790
306364406,HIGHLAND RANCH DIALYSIS CENTER,550001241,Parent Facility,7223 CHURCH ST,HIGHLAND,92326,36,SAN BERNARDINO,Not Applicable,,Open,2010-03-18,Clinic,Chronic Dialysis Clinic,34.12252860,-117.17311430
306364415,FONTANA DIALYSIS,240000334,Parent Facility,17590 FOOTHILL BLVD,FONTANA,92335,36,SAN BERNARDINO,Not Applicable,,Open,2010-08-26,Clinic,Chronic Dialysis Clinic,34.10677250,-117.42075160
306364422,AL-SHIFA CLINIC,550001610,Parent Facility,2034 MALLORY ST,SAN BERNARDINO,92407,36,SAN BERNARDINO,Not Applicable,,Open,2011-05-16,Clinic,Community Clinic,34.14333000,-117.33677000
306364448,MOJAVE SAGE DIALYSIS,550001904,Parent Facility,17207 JASMINE ST,VICTORVILLE,92395,36,SAN BERNARDINO,Not Applicable,,Open,2012-04-23,Clinic,Chronic Dialysis Clinic,34.47444850,-117.28656330
306364466,TRI-STATE COMMUNITY HEALTHCARE CENTER,550002236,Parent Facility,1402 BAILEY AVE,NEEDLES,92363,36,SAN BERNARDINO,Not Applicable,,Open,2013-02-21,Clinic,Community Clinic,34.83277810,-114.61863850
306364467,ASSURE PREGNANCY CLINIC,550002289,Parent Facility,9161 SIERRA AVE,FONTANA,92335,36,SAN BERNARDINO,Not Applicable,,Open,2013-06-07,Clinic,Community Clinic,34.08723200,-117.43478100
306364484,PLANNED PARENTHOOD OF ORANGE AND SAN BERNARDINO COUNTIES,550002375,Parent Facility,15403 PARK AVE E,VICTORVILLE,92392,36,SAN BERNARDINO,Not Applicable,,Open,2013-08-21,Clinic,Community Clinic,34.50657400,-117.32385600
306364485,"MISSION CITY COMMUNITY NETWORK, INC. - VICTORVILLE",550002273,Parent Facility,15201 ELEVENTH ST,VICTORVILLE,92395,36,SAN BERNARDINO,Not Applicable,,Open,2014-02-13,Clinic,Community Clinic,34.52726000,-117.29250000
306364488,INNOVAGE GREATER CALIFORNIA PACE INLAND EMPIRE,550002500,Parent Facility,410 E PARKCENTER CIR N,SAN BERNARDINO,92408,36,SAN BERNARDINO,Not Applicable,,Open,2014-05-13,Clinic,Community Clinic,34.07620000,-117.27663000
306364500,DESERT CITIES DIALYSIS - AMETHYST,550002569,Parent Facility,11883 AMETHYST RD,VICTORVILLE,92392,36,SAN BERNARDINO,Not Applicable,,Open,2014-06-24,Clinic,Chronic Dialysis Clinic,34.46683000,-117.36430000
306364520,POMONA COMMUNITY HEALTH CENTER,240000826,Parent Facility,1556 S SULTANA AVE,ONTARIO,91761,36,SAN BERNARDINO,Not Applicable,,Open,2015-05-08,Clinic,Community Clinic,34.04545000,-117.64600000
306364521,MONTCLAIR DIALYSIS CENTER,240000695,Parent Facility,9142 MONTE VISTA AVE,MONTCLAIR,91763,36,SAN BERNARDINO,Not Applicable,,Open,2015-03-23,Clinic,Chronic Dialysis Clinic,34.08783000,-117.69836000
306364528,COLTON RANCH DIALYSIS,550002975,Parent Facility,1405 W VALLEY BLVD,COLTON,92324,36,SAN BERNARDINO,Not Applicable,,Open,2015-04-20,Clinic,Chronic Dialysis Clinic,34.06939000,-117.34885000
306364530,"UNICARE COMMUNITY HEALTH CENTER, INC.",550002956,Parent Facility,437 N EUCLID AVE,ONTARIO,91762,36,SAN BERNARDINO,Not Applicable,,Open,2014-12-16,Clinic,Community Clinic,34.06804000,-117.65125000
306364531,HOME DIALYSIS CENTERS OF RANCHO CUCAMONGA LLC,550002718,Parent Facility,8239 ROCHESTER AVE,RANCHO CUCAMONGA,91730,36,SAN BERNARDINO,Not Applicable,,Open,2014-11-12,Clinic,Chronic Dialysis Clinic,34.10420000,-117.54569000
306364542,"UNICARE COMMUNITY HEALTH CENTER, INC.",550002949,Parent Facility,570 S MOUNT VERNON AVE,SAN BERNARDINO,92410,36,SAN BERNARDINO,Not Applicable,,Open,2015-01-01,Clinic,Community Clinic,34.09058000,-117.31386000
306364556,CENTRAL NEIGHBORHOOD HEALTH FOUNDATION,550003627,Parent Facility,17695 ARROW BLVD,FONTANA,92335,36,SAN BERNARDINO,Not Applicable,,Open,2016-08-11,Clinic,Community Clinic,34.09942000,-117.41853000
306364558,SAC SAN BERNARDINO CAMPUS,550003574,Parent Facility,250 N G ST,SAN BERNARDINO,92410,36,SAN BERNARDINO,Not Applicable,,Open,2016-07-15,Clinic,Community Clinic,34.10371000,-117.29907000
306364566,D STREET MEDICAL CENTER,550003818,Parent Facility,590 N D ST,SAN BERNARDINO,92401,36,SAN BERNARDINO,Not Applicable,,Open,2017-03-24,Clinic,Community Clinic,34.10970000,-117.29192000
306364567,ONTARIO MILLS DIALYSIS,550003544,Parent Facility,2403 S VINEYARD AVE,ONTARIO,91761,36,SAN BERNARDINO,Not Applicable,,Open,2016-11-18,Clinic,Chronic Dialysis Clinic,34.02974000,-117.61096000
306364568,"UNICARE COMMUNITY HEALTH CENTER, INC.",550003854,Parent Facility,16127 FOOTHILL BLVD,FONTANA,92335,36,SAN BERNARDINO,Not Applicable,,Open,2017-03-15,Clinic,Community Clinic,34.10653000,-117.45296000
306364569,SERRANO DIALYSIS,550003843,Parent Facility,1800 MEDICAL CENTER DR,SAN BERNARDINO,92411,36,SAN BERNARDINO,Not Applicable,,Open,2016-09-27,Clinic,Chronic Dialysis Clinic,34.13095000,-117.32260000
306364573,HI-DESERT DIALYSIS,240000630,Parent Facility,56845 29 PALMS HWY,YUCCA VALLEY,92284,36,SAN BERNARDINO,Not Applicable,,Open,2017-02-23,Clinic,Chronic Dialysis Clinic,34.12059000,-116.42422000
306364576,"ONTARIO HOLT DIALYSIS CENTER, INC",550003543,Parent Facility,1310 W HOLT BLVD,ONTARIO,91762,36,SAN BERNARDINO,Not Applicable,,Open,2017-05-09,Clinic,Chronic Dialysis Clinic,34.06336000,-117.67524000
306364577,"UNICARE COMMUNITY HEALTH CENTER, INC.",550003880,Parent Facility,308 N LA CADENA DR,COLTON,92324,36,SAN BERNARDINO,Not Applicable,,Open,2017-03-14,Clinic,Community Clinic,34.06817000,-117.32401000
306364591,STANTON HEALTHCARE MOBILE CLINIC,550003537,Parent Facility,1003 SNOWBIRD RD,WRIGHTWOOD,92397,36,SAN BERNARDINO,Not Applicable,,Open,2017-06-03,Clinic,Community Clinic,34.36316000,-117.63990000
306364592,UPLAND COLONIES DIALYSIS,550003254,Parent Facility,587 N MOUNTAIN AVE,UPLAND,91786,36,SAN BERNARDINO,Not Applicable,,Open,2017-09-01,Clinic,Chronic Dialysis Clinic,34.10132000,-117.67024000
306364595,WEST VALLEY DETENTION CENTER,550001176,Parent Facility,9500 ETIWANDA AVE,RANCHO CUCAMONGA,91739,36,SAN BERNARDINO,Not Applicable,,Open,2017-11-08,Clinic,Chronic Dialysis Clinic,34.07653000,-117.52417000
306370661,"SAN DIEGO DIALYSIS SERVICES, INC.",080000696,Parent Facility,3960 3RD AVE,SAN DIEGO,92103,37,SAN DIEGO,Not Applicable,,Open,1972-08-24,Clinic,Chronic Dialysis Clinic,32.74938000,-117.16277000
306370738,LINDA VISTA HEALTH CARE CENTER,080000069,Parent Facility,6973 LINDA VISTA RD,SAN DIEGO,92111,37,SAN DIEGO,Not Applicable,,Open,1972-09-21,Clinic,Community Clinic,32.78721000,-117.16982000
306370813,LOGAN HEIGHTS FAMILY HEALTH CENTER,090000113,Parent Facility,1809 NATIONAL AVE,SAN DIEGO,92113,37,SAN DIEGO,Not Applicable,,Open,1975-04-29,Clinic,Community Clinic,32.70140370,-117.14670810
306370847,BEACH AREA FAMILY HEALTH CENTER,080000115,Parent Facility,3705 MISSION BLVD,SAN DIEGO,92109,37,SAN DIEGO,Not Applicable,,Open,1975-01-06,Clinic,Community Clinic,32.78268000,-117.25247000
306370856,VISTA COMMUNITY CLINIC,080000002,Parent Facility,1000 VALE TERRACE DR,VISTA,92084,37,SAN DIEGO,Not Applicable,,Open,1974-01-29,Clinic,Community Clinic,33.20906000,-117.22881000
306370876,IMPERIAL BEACH HEALTH CENTER,090000119,Parent Facility,949 PALM AVE,IMPERIAL BEACH,91932,37,SAN DIEGO,Not Applicable,,Open,1982-01-29,Clinic,Community Clinic,32.58380000,-117.11343000
306370934,"SAN DIEGO DIALYSIS SERVICES, INC.",080000697,Parent Facility,303 W 26TH ST,NATIONAL CITY,91950,37,SAN DIEGO,Not Applicable,,Open,1976-05-19,Clinic,Chronic Dialysis Clinic,32.65884000,-117.10438000
